order_id,customer_id,store_id,order_date,payment_method,order_status,discount_pct,total_amount_inr
464,744,24,2024-10-25,Wallet,Completed,25,9109.65
465,864,5,2024-12-20,Cash,Cancelled,0,2389.24
466,2921,27,2023-06-16,Wallet,Completed,15,14304.04
467,3603,8,2023-11-27,Wallet,Completed,25,17050.3
468,1688,13,2023-02-15,UPI,Completed,123,-1998.19
469,2499,18,2023-10-09,Net Banking,Completed,10,4730.17
470,5974,17,2024-03-25,UPI,Completed,10,16502.59
471,2088,6,2024-06-01,Cash,Completed,25,21806.69
472,589,28,2024-11-03,Net Banking,Completed,10,3384.59
473,4435,13,2023-11-02,Cash,Completed,20,15441.48
474,1623,12,2023-10-04,Wallet,Completed,10,14254.02
475,2043,15,2024-12-30,Cash,Completed,15,12709.97
476,1,5,2023-04-19,Debit Card,Cancelled,20,9628.54
477,1249,20,2024-11-19,Debit Card,Completed,20,14604.14
478,4051,34,2023-04-13,Debit Card,Completed,10,13685.18
479,4506,7,2023-01-10,Debit Card,Completed,0,5918.5
480,1787,20,2023-10-15,Wallet,Completed,10,7140.79
481,3515,10,2023-12-19,Debit Card,Returned,15,5577.76
482,3263,16,2024-07-24,Cash,Completed,0,1207.68
483,1114,33,2024-09-27,Wallet,Completed,20,21323.34
484,3789,16,2024-10-24,Wallet,Completed,0,7140.89
485,172,28,2023-09-12,Net Banking,Returned,5,17550.7
486,4338,22,2024-03-08,Net Banking,Completed,129,-10807.55
487,237,11,2024-11-26,Cash,Completed,0,24234.48
488,3838,24,2023-11-06,Net Banking,Completed,25,494.65
489,2496,19,2024-05-21,Cash,Completed,25,5752.84
490,841,34,2024-07-28,Debit Card,Completed,20,19473.08
491,3246,22,2023-04-06,Wallet,Completed,10,18753.93
492,4655,1,2023-06-14,Cash,Completed,0,18448.14
493,1361,3,2023-12-28,Credit Card,Completed,25,16993.71
494,5954,20,2024-08-18,Debit Card,Completed,15,7671.71
495,1808,4,2023-02-17,Cash,Completed,15,15343.76
496,5657,8,2024-09-19,Net Banking,Completed,0,11997.88
497,5593,32,2024-12-05,Credit Card,Completed,0,13938.38
498,2234,12,2024-05-11,Cash,Completed,0,5550.82
499,5256,17,2023-03-17,Cash,Completed,10,8036.17
500,307,34,2024-09-16,Credit Card,Completed,10,6278.69
501,4203,23,2024-04-30,Net Banking,Completed,0,24280.24
502,3281,11,2024-12-27,Wallet,Completed,0,
503,447,32,2024-03-10,Wallet,Completed,10,2856.94
504,1676,4,2023-01-27,Debit Card,Completed,0,4097.17
505,5172,12,2023-09-02,Net Banking,Returned,15,15933.14
506,4382,29,2023-12-29,Cash,Completed,10,16852.42
507,2872,3,2024-10-04,UPI,Completed,0,13433.52
508,5835,3,2023-06-15,UPI,Completed,0,3615.62
509,1933,8,2024-05-24,Net Banking,Completed,0,10095.46
510,5797,5,2023-08-17,UPI,Completed,0,16982.78
511,1513,26,2024-07-16,Credit Card,Completed,25,7214.85
512,4806,10,2023-05-30,Wallet,Completed,20,8498.62
513,4531,8,2024-09-23,Debit Card,Pending,0,7165.35
514,5543,34,2023-01-08,Cash,Completed,10,10763.12
515,1896,23,2024-04-04,Cash,Completed,0,1694.16
516,4017,19,2023-05-02,Net Banking,Pending,25,17233.49
517,3516,34,2024-02-12,Credit Card,Completed,20,6177.18
518,3396,22,2023-12-14,Credit Card,Completed,5,23879.4
519,1469,8,2024-03-06,Net Banking,Completed,0,10195.83
520,3485,13,2024-01-17,Cash,Completed,10,369.5
521,4143,13,2024-05-05,UPI,Completed,0,11599.95
522,2454,20,2023-03-28,Net Banking,Completed,0,18250.79
523,528,32,2024-12-09,Net Banking,Completed,0,17372.85
524,2508,23,2023-12-07,Wallet,Completed,20,24827.08
525,2055,1,2024-11-15,Debit Card,Cancelled,10,19560.88
526,3102,26,2023-10-31,Net Banking,Completed,20,9102.7
527,3059,28,2024-04-03,Debit Card,Completed,20,6089.04
528,5110,19,2023-07-19,Net Banking,Completed,0,22734.97
529,362,3,2024-12-21,Cash,Returned,20,9942.93
530,5765,16,2023-05-05,Debit Card,Completed,25,4277.92
531,1981,11,2024-04-02,UPI,Completed,25,14933.13
532,3772,33,2023-09-18,UPI,Completed,25,11533.38
533,247,30,2023-03-02,Net Banking,Completed,15,13876.44
534,3281,13,2023-06-22,Cash,Completed,10,5442.9
535,4785,29,2023-11-30,UPI,Cancelled,0,7475.63
536,2698,11,2024-05-07,UPI,Completed,5,21586.07
537,4202,11,2024-05-21,Net Banking,Completed,20,23020.53
538,5062,1,2023-05-20,Net Banking,Completed,10,8025.95
539,824,8,2023-07-15,Credit Card,Completed,20,15520.48
540,1198,3,2023-10-23,Net Banking,Completed,0,1557.53
541,1208,5,2024-09-25,Net Banking,Completed,5,12183.32
542,27,31,2023-12-04,Debit Card,Completed,10,23286.46
543,1685,28,2024-08-22,Debit Card,Completed,15,22751.5
544,5799,22,2023-06-10,Debit Card,Completed,0,15543.23
545,1501,33,2024-04-09,UPI,Completed,25,12134.08
546,5124,34,2024-10-24,Cash,Returned,5,6589.31
547,620,1,2023-05-13,Debit Card,Completed,0,14846.77
548,356,29,2024-12-15,Wallet,Completed,15,972.4
549,559,1,2024-01-25,UPI,Completed,0,7236.25
550,4170,24,2024-01-07,Credit Card,Completed,0,21356.26
551,5516,35,2023-01-04,Credit Card,Completed,0,20542.46
552,1965,20,2024-10-05,Credit Card,Completed,15,18204.34
553,56,6,2024-01-23,Debit Card,Completed,15,18385.73
554,946,18,2023-05-14,Net Banking,Cancelled,20,8613.47
555,5318,5,2023-02-05,UPI,Completed,0,20880.25
556,3981,20,2024-10-13,Credit Card,Completed,20,11892.05
557,2264,29,2024-04-03,UPI,Completed,25,7085.31
558,5974,28,2024-11-06,Net Banking,Completed,20,15292.44
559,5132,21,2023-09-08,UPI,Completed,25,17818.05
560,542,9,2024-11-14,Cash,Returned,0,5944.03
561,2471,13,2023-07-20,Net Banking,Completed,0,6525.2
562,1684,21,2023-07-26,Wallet,Completed,10,7243.68
563,395,29,2024-06-20,Debit Card,Completed,25,9216.24
564,4733,31,2024-02-08,Net Banking,Completed,0,3348.93
565,3878,9,2024-03-22,Credit Card,Completed,15,4516.58
566,994,33,2024-10-22,Credit Card,Completed,25,14421.68
567,2630,3,2024-02-14,Cash,Completed,5,2796.79
568,2918,1,2024-10-19,Net Banking,Completed,0,20983.81
569,1296,21,2024-04-14,Cash,Completed,0,10508.87
570,5340,25,2023-07-09,Credit Card,Completed,0,6168.05
571,575,30,2024-10-18,Cash,Completed,0,173.54
572,2084,14,2024-10-17,Cash,Completed,0,13217.63
573,5238,33,2023-04-01,Wallet,Completed,25,8412.3
574,2276,8,2024-08-25,Cash,Completed,0,15483.39
575,2454,31,2024-04-14,UPI,Completed,0,15000.71
576,779,24,2024-01-03,Debit Card,Completed,25,6356.79
577,434,33,2024-06-28,Net Banking,Completed,5,11414.64
578,2078,28,2024-10-21,Net Banking,Completed,5,22178.89
579,4732,16,2023-10-07,Cash,Completed,20,10045.57
580,5371,7,2024-05-31,Net Banking,Completed,20,15832.37
581,3985,13,2024-08-16,Credit Card,Completed,5,3421.32
582,4398,34,2024-04-14,Wallet,Completed,25,7485.49
583,4728,1,2024-12-04,UPI,Cancelled,0,14551.11
584,5603,4,2023-01-12,Debit Card,Completed,5,23326.22
585,118,18,2023-03-30,Credit Card,Completed,25,6579.11
586,3304,20,2024-11-22,Debit Card,Completed,20,12556.85
587,5434,15,2024-05-12,Credit Card,Completed,10,15428.81
588,4060,22,2023-06-14,Wallet,Completed,15,20766.98
589,3165,18,2024-09-11,UPI,Completed,0,6709.11
590,4885,19,2024-03-28,Credit Card,Completed,5,15190.36
591,1177,35,2024-06-12,Cash,Completed,20,14505.03
592,5513,16,2023-02-28,Net Banking,Completed,5,13882.29
593,4847,26,2024-10-22,UPI,Completed,15,6246.15
594,671,14,2024-01-23,UPI,Completed,0,20220.78
595,2666,11,2024-02-13,Wallet,Completed,25,9157.09
596,548,32,2024-09-09,Cash,Completed,0,10739.46
597,4444,18,2023-01-23,Credit Card,Completed,10,14142.84
598,1849,26,2023-10-05,Cash,Pending,20,463.38
599,5940,7,2023-02-08,Debit Card,Pending,15,12091.47
600,1815,25,2023-05-09,Net Banking,Completed,0,16195.98
601,2384,9,2023-01-06,UPI,Completed,0,18335.87
602,3905,3,2023-01-29,UPI,Pending,25,18095.25
603,3716,6,2023-04-15,Net Banking,Returned,25,22021.67
604,2022,7,2024-05-21,Debit Card,Completed,15,9074.28
605,2184,32,2023-09-26,Net Banking,Completed,15,10855.51
606,2623,21,2023-01-25,Debit Card,Completed,0,2021.02
607,2463,8,2024-12-13,Net Banking,Completed,5,20496.7
608,3654,12,2023-05-21,Cash,Completed,20,9637.23
609,2250,20,2024-04-16,Net Banking,Completed,5,13640.85
610,5073,1,2024-01-07,Credit Card,Pending,20,12253.96
611,4296,32,2023-11-04,Net Banking,Completed,0,16607.26
612,2797,16,2024-08-27,Cash,Completed,20,18927.25
613,5583,20,2024-01-04,Debit Card,Completed,5,7069.58
614,1115,21,2023-11-17,UPI,Completed,15,20484.16
615,4084,18,2024-06-21,Net Banking,Pending,0,7559.13
616,717,22,2024-10-05,Debit Card,Completed,0,21866.43
617,3957,3,2023-02-24,Net Banking,Completed,5,17306.82
618,267,23,2024-05-27,Wallet,Completed,0,16568.98
619,2707,2,2023-12-22,UPI,Completed,15,12980.83
620,2249,25,2023-01-13,Net Banking,Completed,20,24836.67
621,2967,6,2024-09-02,Debit Card,Completed,5,9475.6
622,5045,17,2024-05-04,Cash,Completed,0,4708.88
623,4621,13,2024-08-23,UPI,Completed,15,21104.21
624,552,19,2023-11-16,Debit Card,Cancelled,0,5708.53
625,2319,5,2023-03-06,Debit Card,Cancelled,15,21532.81
626,1772,25,2024-10-22,Net Banking,Completed,10,16715.14
627,99999,999,2023-01-21,Net Banking,Completed,89,-21586.81
628,4138,6,2023-12-02,Wallet,Cancelled,15,4510.74
629,4637,17,2023-12-22,Credit Card,Pending,20,1543.7
630,4607,13,2024-02-03,Wallet,Completed,0,13682.62
631,105,4,2023-10-03,UPI,Completed,10,16115.79
632,120,5,2024-12-31,Wallet,Completed,0,870.66
633,2210,30,2023-02-20,Debit Card,Completed,0,5179.0
634,2957,3,2024-11-03,UPI,Completed,15,12917.69
635,181,5,2023-06-30,Debit Card,Completed,25,13461.63
636,1868,18,2024-09-05,Net Banking,Completed,0,24744.21
637,734,35,2023-06-12,Net Banking,Completed,20,6133.36
638,5282,27,2024-09-23,UPI,Completed,5,16025.32
639,4198,21,2023-10-10,Net Banking,Completed,10,20805.62
640,1915,18,2024-06-27,Debit Card,Completed,10,9928.15
641,5621,11,2024-01-20,UPI,Completed,0,16452.45
642,3880,11,2024-09-28,Wallet,Completed,0,
643,5922,35,2024-08-22,Cash,Pending,20,14379.77
644,5081,24,2024-05-09,UPI,Completed,20,4711.66
645,4370,34,2023-12-22,Debit Card,Completed,0,1326.18
646,1832,19,2024-03-12,Net Banking,Completed,10,17867.02
647,4695,28,2023-09-11,Cash,Completed,0,24872.68
648,4354,21,2024-11-10,Credit Card,Completed,5,7123.68
649,894,33,2024-07-26,Wallet,Completed,15,10955.32
650,5494,29,2023-04-07,Debit Card,Completed,15,22354.93
651,5053,15,2024-03-21,Net Banking,Completed,0,24020.68
652,373,34,2024-10-05,Cash,Completed,15,5864.99
653,1045,7,2023-03-23,Credit Card,Completed,0,3381.07
654,1761,21,2023-06-23,Cash,Completed,5,16989.76
655,1889,28,2024-11-20,Debit Card,Completed,25,14298.01
656,2376,10,2023-05-14,Net Banking,Completed,0,13397.38
657,4084,12,2023-05-24,Cash,Completed,0,19855.94
658,4591,19,2023-10-24,Net Banking,Completed,25,1495.54
659,1622,9,2023-01-25,Credit Card,Completed,20,21453.64
660,104,13,2023-09-06,Cash,Completed,0,21036.42
661,1812,19,2023-11-28,Wallet,Completed,20,3985.47
662,4921,6,2024-03-22,Wallet,Completed,25,10921.19
663,4498,25,2024-07-27,Cash,Completed,10,20991.42
664,5409,26,2023-12-04,Credit Card,Completed,0,9020.3
665,2601,35,2024-11-10,Wallet,Completed,5,15833.87
666,1127,27,2023-12-26,Wallet,Completed,5,23371.87
667,5375,33,2023-09-15,Wallet,Completed,0,9522.63
668,5161,1,2024-12-11,Net Banking,Completed,25,17949.81
669,3257,10,2023-06-11,Wallet,Returned,20,12829.51
670,1770,2,2023-06-23,Wallet,Completed,15,7542.53
671,3052,22,2024-06-05,Net Banking,Completed,122,-11311.15
672,2172,13,2023-05-03,Wallet,Completed,0,6121.44
673,2622,16,2024-06-06,Credit Card,Returned,10,14555.6
674,2098,35,2024-11-07,Wallet,Completed,10,22409.8
675,576,9,2024-10-11,UPI,Cancelled,10,3348.83
676,5083,5,2023-04-01,Wallet,Completed,5,22268.98
677,99999,999,2024-05-06,Wallet,Completed,127,-4687.45
678,5032,23,2024-09-16,Credit Card,Completed,25,23641.55
679,4499,20,2024-05-26,Cash,Returned,20,19102.55
680,2266,31,2023-02-19,Net Banking,Returned,20,15887.16
681,351,7,2024-05-15,Net Banking,Completed,10,12122.55
682,3789,28,2024-07-23,Net Banking,Completed,0,12218.1
683,2924,16,2023-02-24,Wallet,Completed,20,2709.71
684,2079,25,2023-04-14,UPI,Completed,10,23898.89
685,5499,33,2023-04-20,UPI,Completed,0,200.2
686,3162,12,2023-03-16,Cash,Completed,5,12025.28
687,3175,15,2024-07-21,Wallet,Completed,10,17016.64
688,4084,30,2024-05-26,Wallet,Completed,25,6969.44
689,1449,12,2023-06-08,Wallet,Completed,5,16355.26
690,4902,24,2024-05-17,Wallet,Completed,0,2145.23
691,3499,18,2023-04-27,Cash,Completed,10,17516.05
692,2557,33,2024-01-11,Net Banking,Completed,5,8338.1
693,4466,7,2024-02-16,UPI,Returned,25,16622.49
694,2526,20,2023-04-17,Debit Card,Pending,0,21918.94
695,1086,33,2023-11-26,Cash,Completed,0,12434.25
696,5576,5,2023-05-31,Net Banking,Completed,15,1002.15
697,99999,999,2023-08-17,Wallet,Completed,107,-17865.56
698,1311,12,2024-06-12,Cash,Completed,25,3803.63
699,1482,6,2023-01-22,Debit Card,Completed,15,14706.04
700,4461,13,2024-04-02,Debit Card,Completed,5,20406.62
701,3196,7,2023-09-25,UPI,Completed,20,6362.26
702,2675,9,2023-09-09,Credit Card,Completed,5,14752.45
703,3552,6,2024-07-22,Wallet,Completed,0,12144.95
704,4630,5,2024-08-26,Wallet,Completed,15,21970.87
705,27,33,2024-04-09,Credit Card,Completed,10,11525.22
706,4226,20,2024-05-14,Cash,Completed,15,7606.81
707,1275,13,2024-07-01,Credit Card,Completed,0,8483.57
708,3222,20,2023-08-28,Credit Card,Completed,0,21552.45
709,3727,33,2023-07-14,Net Banking,Completed,10,20550.1
710,4314,9,2023-03-02,UPI,Completed,15,13725.49
711,3652,8,2023-02-09,Credit Card,Completed,20,13066.73
712,3465,26,2024-09-06,Debit Card,Completed,0,5659.91
713,26,22,2024-10-28,Cash,Cancelled,0,23994.52
714,1261,27,2024-01-07,Credit Card,Completed,5,18421.47
715,1373,22,2023-07-16,Debit Card,Completed,0,7113.28
716,2994,15,2024-01-20,UPI,Completed,0,11129.85
717,1297,20,2024-12-23,Debit Card,Completed,10,8611.02
718,3130,15,2023-09-05,Net Banking,Returned,15,18545.11
719,2353,28,2023-10-25,Debit Card,Completed,0,3176.35
720,50,2,2023-08-10,Credit Card,Completed,0,7656.34
721,4743,32,2024-07-02,Debit Card,Completed,5,2184.55
722,1208,2,2024-02-04,Wallet,Cancelled,25,10419.76
723,1275,29,2023-11-07,Debit Card,Cancelled,0,11649.55
724,3408,6,2024-05-22,Debit Card,Completed,25,3232.73
725,3597,26,2023-11-03,Wallet,Completed,10,10730.37
726,5173,25,2023-11-24,Wallet,Completed,10,22726.55
727,3615,5,2024-12-02,Net Banking,Completed,25,15756.39
728,2373,3,2023-11-21,Debit Card,Completed,0,20028.24
729,4379,1,2023-06-02,Wallet,Completed,15,10738.82
730,4220,24,2023-12-15,Credit Card,Cancelled,0,23741.29
731,4939,5,2023-03-19,Cash,Completed,0,5029.36
732,1075,24,2024-08-03,Cash,Returned,25,15685.95
733,1592,8,2024-06-12,UPI,Returned,10,10446.33
734,954,11,2024-07-05,Debit Card,Completed,0,16125.03
735,5771,6,2024-11-24,Cash,Completed,0,
736,5691,8,2024-05-12,Wallet,Completed,25,18902.67
737,2507,4,2023-10-14,Cash,Completed,20,14388.87
738,3041,1,2024-05-26,Net Banking,Completed,10,22962.81
739,1040,18,2023-04-24,Cash,Completed,25,3221.57
740,2595,21,2023-11-03,Net Banking,Completed,0,20035.79
741,3241,35,2023-09-01,UPI,Cancelled,0,22349.02
742,3391,18,2023-08-29,Credit Card,Completed,20,22534.63
743,4567,3,2024-09-09,UPI,Completed,15,13633.69
744,372,8,2024-06-26,Cash,Completed,0,13187.49
745,262,11,2023-08-17,Cash,Returned,15,12257.2
746,2518,13,2024-03-01,Net Banking,Cancelled,10,16212.0
747,2676,25,2024-08-17,Wallet,Completed,0,11266.19
748,4212,8,2023-03-01,Net Banking,Completed,81,-14598.25
749,4721,35,2023-03-19,Net Banking,Completed,0,18726.93
750,5490,24,2024-01-14,Wallet,Completed,15,20610.89
751,3704,7,2023-07-17,Cash,Completed,0,24639.82
752,5171,15,2024-06-08,Wallet,Completed,25,14688.4
753,1740,16,2023-10-11,Net Banking,Completed,5,4808.55
754,1513,12,2023-08-09,Cash,Completed,0,2869.85
755,2890,5,2023-08-12,Wallet,Completed,15,5315.79
756,3218,3,2023-10-18,UPI,Completed,0,19225.04
757,3625,15,2024-07-23,Net Banking,Completed,10,17391.54
758,652,25,2023-02-13,Debit Card,Pending,0,20804.33
759,4010,14,2023-04-27,UPI,Completed,25,7931.51
760,3688,10,2024-01-31,Debit Card,Completed,0,
761,3950,17,2024-02-05,UPI,Completed,25,13086.68
762,3741,16,2023-04-03,Wallet,Completed,0,7547.21
763,4572,9,2023-04-30,Credit Card,Completed,25,8620.35
764,5676,31,2023-12-08,Cash,Completed,5,22079.73
765,3861,6,2023-01-28,Debit Card,Completed,5,24316.18
766,39,32,2024-03-08,Net Banking,Completed,15,3441.86
767,2858,27,2024-08-28,Wallet,Completed,0,20616.95
768,1218,11,2024-10-20,Cash,Completed,0,18212.33
769,1436,18,2023-03-29,UPI,Completed,0,24257.16
770,4130,11,2024-10-07,Cash,Completed,15,23284.41
771,3925,34,2023-02-05,Wallet,Completed,20,20522.92
772,913,14,2023-05-25,Credit Card,Completed,0,8629.06
773,2380,25,2023-07-11,UPI,Completed,0,13815.9
774,2974,13,2023-08-11,Wallet,Completed,0,22126.45
775,2024,19,2023-05-22,UPI,Completed,0,5776.39
776,2686,17,2024-07-18,Cash,Cancelled,0,24326.6
777,3627,31,2024-10-16,Cash,Completed,15,4805.94
778,4675,16,2023-12-04,Net Banking,Completed,20,1313.69
779,2212,26,2024-03-30,Wallet,Completed,10,22387.21
780,3154,24,2023-08-26,Debit Card,Completed,15,
781,5258,11,2024-08-11,Credit Card,Completed,0,17539.54
782,4867,7,2023-09-06,UPI,Completed,5,23906.28
783,2319,35,2024-06-07,Wallet,Cancelled,0,11463.26
784,5956,24,2023-05-16,Credit Card,Completed,0,
785,3328,4,2024-06-19,Cash,Completed,25,8946.34
786,1290,21,2024-02-23,Credit Card,Completed,0,
787,2596,35,2024-08-12,Net Banking,Completed,15,21765.8
788,4688,6,2024-03-05,Wallet,Completed,0,10672.75
789,1595,16,2023-08-01,Net Banking,Completed,10,15541.33
790,3094,3,2023-10-23,Debit Card,Completed,0,10446.65
791,463,31,2024-09-29,Cash,Completed,10,8096.9
792,4533,11,2023-02-01,Cash,Completed,15,15432.75
793,2187,33,2023-04-11,UPI,Completed,15,11508.54
794,5860,25,2023-12-25,Net Banking,Completed,20,
795,4427,35,2023-08-24,Wallet,Completed,0,20038.03
796,2824,10,2023-07-13,Cash,Completed,15,2073.5
797,4887,23,2024-05-30,Net Banking,Completed,5,22329.25
798,4306,9,2023-06-06,Wallet,Completed,0,2559.04
799,2367,26,2023-01-05,Net Banking,Completed,0,14703.81
800,5389,29,2024-05-23,Wallet,Completed,0,10015.59
801,5141,34,2023-11-24,Wallet,Completed,25,18852.93
802,4774,28,2023-07-06,Cash,Returned,15,24332.93
803,3191,27,2024-12-27,Wallet,Completed,25,17038.78
804,376,16,2024-03-11,UPI,Pending,15,24479.34
805,5045,22,2023-11-11,Wallet,Completed,5,20785.35
806,386,15,2024-08-28,Debit Card,Completed,15,21253.94
807,5497,5,2023-02-22,Debit Card,Completed,10,7256.24
808,2380,17,2023-09-26,Cash,Completed,0,23006.78
809,5887,9,2024-12-09,Net Banking,Completed,20,20131.04
810,2901,10,2024-01-03,Credit Card,Completed,5,9836.1
811,2814,25,2024-08-11,Wallet,Completed,0,24139.43
812,5481,2,2024-05-25,UPI,Completed,0,18875.87
813,2795,11,2024-02-16,Cash,Completed,10,761.88
814,1913,8,2024-08-27,Cash,Completed,20,10022.0
815,2311,15,2023-05-17,Net Banking,Completed,15,1813.1
816,214,17,2024-06-09,Net Banking,Completed,0,16638.82
817,3167,4,2023-06-21,Cash,Completed,20,18760.43
818,5583,11,2024-07-16,Cash,Completed,10,6947.09
819,1148,2,2023-05-18,Debit Card,Completed,25,15574.5
820,1205,12,2023-04-22,Net Banking,Completed,15,9257.96
821,3733,2,2023-10-12,Debit Card,Completed,0,11874.21
822,1487,16,2024-10-24,UPI,Returned,0,22275.01
823,4299,18,2024-01-22,Cash,Completed,0,13051.06
824,5835,30,2024-08-07,Wallet,Completed,5,15292.79
825,940,29,2024-11-02,UPI,Returned,20,2235.93
826,3851,17,2024-01-07,Debit Card,Completed,0,13215.57
827,5605,21,2023-03-01,UPI,Completed,15,19389.65
828,2787,17,2024-06-01,Debit Card,Cancelled,15,1428.82
829,2093,21,2024-01-09,Credit Card,Pending,15,16327.07
830,1412,4,2024-03-29,Credit Card,Completed,0,7139.32
831,726,5,2023-04-23,Debit Card,Returned,20,20368.6
832,80,32,2023-01-01,Wallet,Completed,20,1316.33
833,3906,11,2023-03-10,Wallet,Completed,10,17844.56
834,3377,6,2024-03-09,Cash,Completed,0,16363.51
835,2904,2,2023-08-14,UPI,Completed,20,4214.89
836,4885,21,2024-12-14,UPI,Completed,20,6665.27
837,4695,9,2024-01-27,UPI,Completed,0,17836.08
838,1646,13,2023-06-20,Cash,Completed,0,11093.09
839,381,3,2024-08-20,Cash,Completed,0,6185.83
840,2285,9,2023-07-05,Cash,Cancelled,20,18133.2
841,5430,17,2024-06-19,Debit Card,Completed,0,
842,714,2,2024-10-29,Net Banking,Completed,0,16679.99
843,2765,11,2023-01-06,Credit Card,Completed,15,17071.69
844,630,11,2024-07-31,Net Banking,Completed,10,14092.96
845,640,12,2024-11-23,Credit Card,Completed,0,691.77
846,1305,1,2024-01-12,Credit Card,Pending,0,17444.05
847,250,8,2024-11-01,UPI,Completed,15,2437.4
848,4591,25,2024-06-12,Credit Card,Pending,135,-9392.65
849,288,25,2023-05-30,Wallet,Completed,20,588.09
850,5747,4,2024-02-20,Debit Card,Completed,25,18558.41
851,99999,999,2024-07-19,Cash,Returned,130,-7379.06
852,700,29,2024-11-21,Net Banking,Completed,10,14543.33
853,1065,19,2023-04-11,UPI,Completed,10,9283.65
