movement_id,product_id,store_id,movement_type,quantity,movement_date,reference_order_id
677,105,9,IN,323,2024-02-24,
678,303,13,OUT,66,2024-06-03,815
679,110,21,IN,10,2024-09-05,
680,135,29,IN,112,2023-01-10,
681,247,10,OUT,248,2023-12-09,13709
682,332,31,OUT,429,2024-11-24,22122
683,90,21,OUT,70,2024-02-09,16796
684,340,4,IN,223,2023-07-01,
685,333,17,OUT,483,2024-03-12,17337
686,212,33,OUT,243,2024-06-10,8297
687,298,19,IN,305,2023-01-30,
688,282,8,OUT,401,2024-07-06,9944
689,61,4,OUT,292,2024-03-17,8797
690,275,11,OUT,43,2024-09-29,1866
691,300,32,OUT,428,2023-02-11,4495
692,182,21,IN,236,2023-02-02,
693,164,30,IN,355,2024-07-04,
694,82,22,IN,421,2024-11-10,
695,134,2,OUT,352,2023-09-25,8904
696,283,34,OUT,194,2023-02-06,23367
697,334,23,IN,57,2024-11-21,
698,282,32,IN,404,2023-11-21,
699,201,17,OUT,496,2023-04-13,27111
700,258,34,IN,76,2024-02-26,
701,46,20,OUT,303,2024-04-03,25176
702,148,3,OUT,73,2023-11-21,24022
703,13,17,OUT,471,2024-10-08,8451
704,157,14,IN,16,2024-04-30,
705,345,27,IN,261,2024-09-19,
706,299,24,IN,336,2023-04-16,
707,307,25,OUT,169,2024-11-05,12162
708,2,3,OUT,83,2024-02-20,14000
709,109,30,OUT,364,2024-03-16,16205
710,147,31,OUT,319,2023-04-25,63
711,211,28,OUT,456,2024-02-05,11159
712,71,24,IN,0,2024-03-26,
713,285,16,OUT,18,2024-10-18,2178
714,179,2,OUT,100,2023-07-12,14827
715,317,9,OUT,222,2024-10-07,13881
716,255,25,IN,56,2023-01-02,
717,140,34,OUT,262,2024-06-12,28956
718,72,27,OUT,348,2023-02-20,87
719,227,19,IN,192,2023-09-20,
720,197,7,OUT,183,2024-04-11,16058
721,154,32,OUT,73,2023-05-25,25879
722,118,22,IN,84,2024-04-04,
723,47,19,OUT,92,2023-05-29,16676
724,173,5,IN,96,2023-08-03,
725,79,1,IN,397,2024-10-21,
726,293,19,IN,349,2023-07-20,
727,218,3,OUT,462,2024-10-04,7127
728,276,4,OUT,35,2024-03-27,4901
729,254,7,IN,57,2023-10-25,
730,350,13,IN,267,2023-03-05,
731,113,3,OUT,144,2024-09-03,25786
732,105,28,IN,379,2024-01-30,
733,6,9,OUT,417,2024-05-08,12641
734,115,26,OUT,285,2023-03-26,23469
735,174,28,OUT,272,2024-11-24,13590
736,7,28,IN,246,2023-05-05,
737,28,24,IN,92,2023-12-29,
738,110,31,OUT,366,2024-06-30,19773
739,217,11,OUT,233,2024-07-29,25458
740,89,25,IN,324,2024-11-23,
741,83,31,OUT,31,2023-11-19,11821
742,75,15,IN,284,2023-11-27,
743,292,12,IN,35,2024-11-30,
744,169,17,IN,209,2024-04-06,
745,24,23,OUT,93,2024-12-24,15375
746,105,4,OUT,435,2023-03-03,3424
747,133,10,IN,365,2024-12-07,
748,171,20,IN,119,2024-01-08,
749,161,2,IN,196,2023-09-23,
750,122,14,OUT,250,2023-07-10,19449
751,261,27,IN,466,2023-10-05,
752,357,28,IN,366,2024-04-14,
753,267,14,OUT,35,2024-09-08,29451
754,188,30,OUT,496,2023-03-26,19184
755,79,13,IN,414,2024-11-17,
756,67,16,OUT,261,2023-06-14,11414
757,33,5,IN,196,2023-08-28,
758,278,2,OUT,77,2024-09-14,19569
759,103,2,OUT,36,2024-04-26,8420
760,210,29,IN,481,2023-04-12,
761,8888,888,IN,0,2023-06-11,
762,211,22,OUT,269,2024-01-03,7110
763,267,7,IN,224,2024-03-07,
764,158,31,OUT,77,2023-09-24,10652
765,267,1,IN,216,2023-07-11,
766,8,16,OUT,46,2023-12-11,8429
767,352,25,OUT,432,2023-09-25,360
768,179,22,IN,30,2024-05-04,
769,312,11,IN,345,2023-09-13,
770,44,35,OUT,376,2024-12-15,19942
771,289,32,OUT,463,2024-08-06,8140
772,68,16,IN,287,2023-04-27,
773,124,26,IN,250,2023-05-06,
774,318,5,IN,167,2024-05-29,
775,94,31,IN,95,2023-04-21,
776,318,32,OUT,405,2023-06-26,14329
777,8888,888,IN,0,2023-11-26,
778,88,22,IN,141,2024-08-02,
779,352,3,IN,276,2024-07-28,
780,318,19,OUT,258,2024-09-13,10076
781,104,21,IN,200,2024-07-18,
782,62,21,IN,451,2023-07-08,
783,170,26,IN,294,2024-11-09,
784,65,15,OUT,46,2023-06-01,4345
785,346,34,IN,372,2024-02-26,
786,192,10,IN,349,2023-10-14,
787,5,2,OUT,130,2023-03-11,12241
788,5,24,IN,178,2024-06-06,
789,221,8,IN,107,2023-12-06,
790,218,20,IN,105,2024-03-18,
791,153,19,OUT,39,2024-09-27,3927
792,248,24,IN,390,2023-03-11,
793,250,27,OUT,347,2023-03-15,12190
794,343,24,IN,457,2023-12-15,
795,8888,888,OUT,0,2023-06-12,888888
796,265,13,IN,178,2023-06-30,
797,190,5,OUT,282,2023-02-19,12721
798,256,29,IN,335,2023-02-23,
799,63,2,OUT,159,2024-09-12,21438
800,56,30,IN,375,2024-04-20,
801,65,5,OUT,139,2024-08-17,21282
802,314,15,IN,338,2023-11-26,
803,257,21,IN,143,2023-07-31,
804,336,7,IN,199,2024-03-04,
805,188,20,OUT,299,2024-11-14,16074
806,8,29,IN,418,2023-01-28,
807,340,13,OUT,91,2024-07-29,22234
808,123,7,OUT,245,2024-08-17,4789
809,163,30,IN,495,2023-08-10,
810,178,1,OUT,360,2023-06-02,10309
811,291,8,OUT,75,2023-05-02,10965
812,338,35,IN,397,2023-08-08,
813,322,26,OUT,45,2024-03-21,18152
814,292,7,IN,466,2024-11-05,
815,150,2,OUT,360,2023-07-12,17043
816,246,30,OUT,118,2023-12-20,527
817,84,9,OUT,111,2024-01-07,20447
818,7,11,IN,0,2023-07-18,
819,348,32,IN,406,2023-12-03,
820,75,20,OUT,339,2023-10-08,16485
821,33,13,IN,469,2023-06-21,
822,7,4,IN,201,2023-02-16,
823,239,28,OUT,156,2023-05-13,15264
824,335,31,IN,387,2023-01-09,
825,249,23,IN,1,2023-03-19,
826,264,33,IN,387,2024-02-15,
827,266,10,OUT,428,2024-06-02,18660
828,36,6,OUT,368,2023-12-17,22344
829,253,7,IN,71,2024-04-08,
830,228,22,IN,39,2023-05-17,
831,33,23,IN,174,2023-06-16,
832,253,14,OUT,455,2024-05-31,25601
833,80,5,IN,4,2023-11-04,
834,126,1,OUT,17,2024-02-21,15725
835,281,18,OUT,212,2024-07-28,9030
836,68,1,OUT,243,2023-06-11,12224
837,50,27,IN,38,2024-10-04,
838,154,17,IN,499,2023-12-09,
839,75,19,OUT,397,2023-11-10,3007
840,100,29,OUT,236,2024-05-29,16225
841,195,9,OUT,68,2023-06-25,27486
842,359,26,IN,87,2023-10-21,
843,25,29,OUT,382,2023-09-12,14845
844,71,34,OUT,194,2023-10-03,24855
845,42,22,IN,189,2023-09-09,
846,200,17,OUT,69,2023-10-18,13444
847,357,32,OUT,449,2024-02-20,7176
848,205,21,OUT,132,2024-01-17,28059
849,82,25,OUT,429,2023-02-06,2833
850,264,15,OUT,238,2023-02-17,10429
851,200,25,OUT,399,2023-02-11,25475
852,318,17,IN,408,2024-01-18,
853,357,25,OUT,150,2024-05-22,12028
854,122,13,OUT,88,2024-07-21,16595
855,237,4,IN,431,2023-10-10,
856,290,9,IN,464,2024-12-25,
857,356,33,OUT,225,2023-02-13,7220
858,147,8,OUT,491,2023-05-24,28771
859,79,9,OUT,330,2024-12-30,8952
860,146,10,OUT,12,2023-05-07,12854
861,148,24,OUT,227,2023-05-23,5415
862,284,31,OUT,209,2024-10-02,2217
863,268,25,OUT,233,2023-04-12,10848
864,98,5,OUT,61,2024-06-23,3315
865,203,4,OUT,80,2024-09-03,9268
866,178,7,OUT,256,2023-09-10,660
867,338,25,IN,141,2023-05-21,
868,9,34,IN,112,2024-11-20,
869,351,30,OUT,231,2023-09-14,2357
870,51,1,OUT,288,2023-10-08,8809
871,101,17,OUT,333,2024-12-26,13275
872,272,18,OUT,269,2023-03-03,18573
873,154,23,OUT,496,2023-06-26,10956
874,276,3,IN,203,2023-12-20,
875,16,23,IN,249,2023-10-31,
876,36,20,IN,335,2024-07-23,
877,349,7,IN,369,2024-02-27,
878,123,6,OUT,258,2023-06-12,19041
879,328,1,IN,426,2024-03-18,
880,105,32,OUT,314,2023-10-14,876
881,109,13,OUT,186,2024-01-24,14569
882,102,2,OUT,178,2023-05-16,22619
883,19,8,OUT,27,2023-02-17,18945
884,34,3,OUT,213,2023-09-15,22249
885,228,12,OUT,230,2023-02-19,15307
886,177,1,IN,461,2024-05-14,
887,358,2,OUT,22,2024-04-18,18548
888,188,14,OUT,282,2024-11-26,17790
889,89,5,OUT,154,2024-05-31,13988
890,299,24,IN,115,2024-03-30,
891,309,16,IN,383,2024-06-10,
892,204,9,OUT,312,2024-07-06,13322
893,151,24,OUT,145,2024-08-09,21126
894,273,4,IN,459,2024-10-12,
895,57,35,IN,116,2023-05-08,
896,129,8,IN,308,2023-06-17,
897,155,13,OUT,156,2024-09-12,26114
898,192,6,OUT,152,2024-01-26,27797
899,325,28,OUT,361,2023-12-27,5108
900,4,28,IN,234,2024-05-30,
901,103,31,OUT,497,2024-06-14,19542
902,293,20,IN,148,2024-07-06,
903,13,12,OUT,185,2023-09-10,7301
904,130,35,OUT,198,2024-03-16,18644
905,96,6,IN,467,2023-11-09,
906,23,35,OUT,162,2024-12-12,699
907,201,35,IN,452,2023-09-30,
908,334,17,OUT,345,2023-10-16,26670
909,317,32,IN,384,2024-12-21,
910,51,20,OUT,167,2024-08-21,1473
911,359,4,OUT,374,2024-03-06,16257
912,197,3,IN,239,2024-04-13,
913,133,3,IN,430,2024-02-20,
914,195,1,IN,290,2024-05-24,
915,246,3,OUT,284,2023-11-15,25819
916,13,16,IN,392,2023-04-05,
917,358,12,OUT,85,2024-11-29,14734
918,156,31,OUT,93,2024-01-16,6571
919,13,33,OUT,242,2024-01-01,2606
920,272,22,IN,471,2024-02-12,
921,344,26,IN,378,2024-12-04,
922,308,28,IN,200,2023-06-06,
923,86,6,OUT,468,2024-01-10,10551
924,187,7,OUT,174,2024-04-28,37
925,171,24,OUT,234,2023-08-08,24044
926,320,3,OUT,213,2023-06-14,1806
927,336,23,OUT,63,2024-08-29,27627
928,43,10,OUT,366,2024-04-08,24622
929,256,1,OUT,420,2024-01-29,13098
930,200,23,IN,48,2023-05-03,
931,200,11,IN,250,2023-01-26,
932,351,29,OUT,214,2023-11-05,2195
933,345,11,IN,0,2023-10-05,
934,340,8,OUT,36,2023-07-27,10724
935,275,31,IN,220,2024-06-05,
936,175,7,IN,307,2024-04-01,
937,43,17,IN,243,2024-03-20,
938,123,4,IN,441,2023-01-06,
939,161,28,OUT,494,2023-12-21,15073
940,272,35,IN,285,2024-09-17,
941,197,25,IN,162,2024-02-08,
942,265,16,IN,496,2023-05-07,
943,359,11,IN,406,2024-09-08,
944,8888,888,IN,0,2023-09-14,
945,132,19,OUT,25,2024-05-08,21115
946,333,34,IN,148,2023-06-26,
947,172,8,OUT,395,2023-11-03,24073
948,263,29,IN,379,2023-11-20,
949,204,4,IN,153,2023-07-05,
950,193,2,IN,27,2023-07-28,
951,268,5,OUT,229,2023-06-25,14592
952,357,15,OUT,459,2023-03-30,22953
953,43,32,OUT,31,2023-07-18,20179
954,141,34,OUT,334,2023-07-13,27045
955,54,32,OUT,177,2023-08-13,1529
956,65,7,OUT,246,2024-07-30,16859
957,203,5,OUT,214,2024-06-09,11999
958,111,15,OUT,362,2024-06-10,118
959,87,28,IN,82,2023-05-21,
960,26,14,IN,481,2023-05-28,
961,203,24,IN,321,2023-12-17,
962,307,17,OUT,323,2024-10-14,571
963,158,27,IN,426,2024-08-21,
964,113,4,OUT,182,2024-08-19,9275
965,312,28,IN,151,2024-07-16,
966,62,18,IN,304,2024-08-22,
967,342,17,OUT,392,2023-08-17,18042
968,177,20,IN,66,2023-12-01,
969,1,27,OUT,231,2023-04-08,13104
970,8888,888,IN,0,2024-12-20,
971,128,6,OUT,247,2024-09-28,20847
972,295,17,OUT,101,2023-12-29,23882
973,258,15,IN,480,2024-03-18,
974,314,22,OUT,153,2023-01-24,22034
975,111,13,OUT,346,2023-05-15,22034
976,335,26,IN,10,2023-08-11,
977,102,34,OUT,301,2024-12-20,15034
978,252,35,IN,265,2024-12-23,
979,88,31,IN,420,2023-05-11,
980,220,27,OUT,44,2023-10-30,1288
981,133,31,OUT,165,2023-01-12,2343
982,17,15,OUT,175,2024-09-19,17567
983,122,17,OUT,496,2023-06-10,4230
984,236,33,IN,243,2024-12-10,
985,160,26,OUT,431,2024-07-07,15658
986,286,35,OUT,286,2023-08-11,6139
987,116,16,IN,90,2023-01-29,
988,359,6,IN,169,2024-10-08,
989,316,24,IN,185,2024-07-16,
990,136,11,OUT,176,2023-09-20,8563
991,188,3,IN,119,2024-11-09,
992,62,15,OUT,405,2023-05-05,21706
993,86,17,OUT,366,2023-11-26,19094
994,201,5,IN,11,2024-02-05,
995,83,9,OUT,368,2024-12-26,1997
996,333,20,OUT,381,2024-05-23,24309
997,281,33,OUT,482,2023-03-27,23317
998,239,24,OUT,0,2023-11-19,13741
999,331,27,OUT,460,2024-11-04,4146
1000,173,24,IN,71,2023-03-17,
1001,25,27,OUT,224,2024-04-26,18899
1002,168,29,IN,281,2024-08-05,
1003,228,6,IN,77,2023-04-18,
1004,175,3,OUT,22,2023-05-08,3566
1005,293,9,OUT,85,2023-09-12,29285
1006,8888,888,OUT,0,2023-03-14,888888
1007,105,9,OUT,220,2024-02-05,12046
1008,4,6,OUT,34,2023-09-14,22514
1009,354,27,OUT,96,2024-01-09,18994
1010,186,12,OUT,59,2024-06-15,11857
1011,126,13,IN,152,2024-05-21,
1012,348,10,IN,326,2024-09-04,
1013,127,23,OUT,174,2023-06-26,21528
1014,173,30,OUT,339,2024-02-15,23927
1015,101,34,OUT,188,2023-05-11,15885
1016,52,23,OUT,79,2024-04-20,12460
1017,50,5,OUT,380,2023-05-22,16623
1018,152,29,IN,412,2024-06-29,
1019,254,2,OUT,170,2024-07-07,27834
1020,238,1,IN,313,2023-02-23,
1021,11,4,OUT,171,2024-11-23,25567
1022,99,19,OUT,24,2024-01-03,16014
1023,59,18,IN,260,2023-11-08,
1024,208,5,IN,236,2023-03-27,
1025,124,23,IN,105,2023-08-17,
1026,108,14,IN,490,2023-02-28,
1027,178,3,IN,370,2024-09-20,
1028,232,16,OUT,42,2023-05-09,7016
1029,265,14,IN,162,2024-09-17,
1030,306,25,IN,398,2023-06-29,
1031,169,30,IN,314,2024-01-10,
1032,325,1,OUT,188,2024-04-25,19986
1033,310,10,IN,52,2023-05-16,
1034,120,29,IN,237,2024-07-31,
1035,106,8,OUT,407,2023-04-02,5712
1036,334,25,IN,467,2023-10-04,
1037,142,10,IN,103,2023-06-05,
1038,48,11,OUT,363,2023-10-19,5056
1039,342,7,OUT,412,2023-09-04,27688
1040,202,27,IN,0,2023-06-03,
1041,312,7,IN,256,2023-04-08,
1042,318,7,OUT,106,2023-09-30,10736
1043,191,24,IN,480,2023-05-06,
1044,229,10,OUT,147,2024-04-15,2630
1045,255,14,OUT,479,2023-05-09,8026
1046,179,13,IN,444,2023-02-19,
1047,29,18,IN,299,2023-03-01,
1048,355,10,OUT,307,2024-04-21,15694
1049,67,12,OUT,22,2024-05-20,9778
1050,92,7,IN,236,2023-08-31,
1051,288,8,OUT,389,2024-03-29,4715
1052,281,6,OUT,408,2024-12-21,21362
1053,102,27,OUT,322,2024-03-19,1611
1054,286,21,IN,382,2024-05-19,
1055,292,27,OUT,455,2023-04-08,13142
1056,240,12,OUT,220,2023-07-13,25521
1057,109,24,OUT,305,2024-02-15,25799
1058,130,35,IN,397,2023-04-18,
1059,69,28,IN,0,2023-07-21,
1060,44,28,IN,285,2024-04-01,
1061,147,27,OUT,373,2024-02-02,19631
1062,329,26,IN,413,2024-02-02,
1063,92,11,IN,465,2023-10-07,
1064,162,25,IN,491,2024-06-02,
1065,62,5,IN,496,2024-08-20,
1066,171,23,IN,0,2023-08-18,
1067,171,26,OUT,479,2024-03-31,28992
1068,343,32,OUT,64,2023-02-28,16198
1069,354,18,OUT,17,2024-09-25,14396
1070,311,9,IN,314,2023-02-15,
1071,256,26,OUT,20,2023-10-09,15269
1072,226,11,OUT,270,2023-01-13,23861
1073,195,7,IN,333,2024-10-08,
1074,176,34,OUT,316,2024-05-30,1392
1075,36,7,OUT,103,2023-01-07,480
1076,115,4,OUT,271,2024-05-09,14249
1077,8888,888,OUT,0,2023-11-11,888888
1078,333,1,IN,319,2024-12-17,
1079,165,22,IN,95,2023-12-29,
1080,234,24,OUT,126,2024-08-10,18663
1081,274,33,OUT,327,2024-08-24,28305
1082,8888,888,OUT,0,2024-09-12,888888
1083,49,32,OUT,188,2023-04-14,29321
1084,42,24,OUT,238,2023-06-10,17932
1085,102,26,OUT,366,2024-06-02,10975
1086,121,8,OUT,69,2023-05-12,16159
1087,276,29,OUT,472,2024-10-21,23382
1088,199,7,IN,396,2023-12-30,
1089,321,35,OUT,37,2023-01-07,898
1090,261,17,OUT,463,2023-10-29,16701
1091,92,19,OUT,117,2024-10-27,11633
1092,131,3,IN,256,2024-03-07,
1093,8888,888,IN,0,2024-10-29,
1094,181,19,OUT,253,2024-08-21,8151
1095,284,30,OUT,119,2023-02-01,19160
1096,286,2,OUT,39,2024-10-24,9419
1097,8888,888,IN,0,2024-10-12,
1098,91,16,OUT,205,2024-10-18,4501
1099,127,21,OUT,196,2023-09-14,18174
1100,213,24,OUT,20,2023-09-20,11476
1101,118,32,OUT,126,2024-04-15,4099
1102,64,35,OUT,338,2024-04-03,19280
1103,207,23,IN,144,2023-03-13,
1104,66,17,OUT,183,2024-03-06,27627
1105,72,25,OUT,397,2024-07-03,8864
1106,265,19,IN,497,2024-12-05,
1107,161,3,IN,243,2023-09-05,
1108,88,11,IN,35,2024-07-06,
1109,192,25,OUT,141,2023-10-26,1857
1110,136,13,OUT,319,2024-04-26,2159
1111,347,2,OUT,251,2023-02-19,16832
1112,53,32,OUT,469,2023-05-15,25140
1113,250,20,IN,382,2023-06-30,
1114,285,9,OUT,5,2023-02-15,13865
1115,340,27,OUT,90,2024-12-12,7910
1116,9,10,OUT,184,2023-05-18,27031
1117,231,25,OUT,89,2023-06-11,8886
1118,242,3,IN,434,2024-09-16,
1119,313,3,IN,485,2024-01-14,
1120,124,15,IN,463,2023-02-25,
1121,233,30,OUT,327,2023-10-09,22371
1122,264,35,OUT,452,2024-10-10,26616
1123,247,32,OUT,418,2024-01-24,9116
1124,243,31,OUT,147,2023-05-11,23554
1125,11,31,OUT,110,2023-12-31,21645
1126,15,5,OUT,298,2024-11-18,9097
1127,338,23,OUT,358,2024-01-17,24240
1128,285,15,IN,301,2023-09-18,
1129,159,24,OUT,57,2023-08-05,664
1130,117,18,OUT,28,2024-05-01,390
1131,343,13,IN,260,2023-12-23,
1132,279,34,OUT,261,2024-02-18,947
1133,73,6,IN,223,2024-07-15,
1134,258,9,IN,228,2024-02-27,
1135,50,20,IN,384,2024-09-10,
1136,81,11,IN,119,2023-12-08,
1137,66,32,OUT,451,2023-08-16,6900
1138,162,16,OUT,395,2023-09-10,13688
1139,324,32,OUT,94,2023-09-06,9835
1140,74,18,OUT,429,2024-07-09,3223
1141,146,6,OUT,336,2024-06-14,13461
1142,189,27,IN,278,2023-09-13,
1143,252,26,OUT,123,2024-02-26,22120
1144,114,23,IN,77,2024-03-22,
1145,239,22,IN,334,2023-02-03,
1146,36,23,OUT,84,2023-07-28,26784
1147,342,32,IN,157,2024-01-07,
1148,324,6,OUT,145,2023-06-23,11064
1149,84,30,IN,0,2024-07-12,
1150,81,21,OUT,397,2024-03-27,5796
1151,304,16,IN,268,2024-02-02,
1152,293,28,IN,360,2023-08-07,
1153,39,20,OUT,66,2024-10-15,24353
1154,227,18,OUT,473,2024-01-29,28181
1155,313,31,IN,186,2023-02-06,
1156,272,10,IN,384,2024-05-05,
1157,216,32,OUT,367,2024-08-26,26983
1158,243,6,OUT,492,2023-02-12,17978
1159,56,9,OUT,431,2023-09-22,16370
1160,31,14,OUT,117,2023-11-26,9391
1161,4,20,OUT,308,2023-01-01,19135
1162,8,14,IN,384,2023-10-07,
1163,142,32,IN,214,2024-07-19,
1164,31,4,OUT,86,2023-04-02,18892
1165,298,1,IN,95,2024-08-13,
1166,172,20,IN,275,2023-07-24,
1167,269,16,OUT,443,2024-05-15,21121
1168,231,32,IN,448,2023-09-16,
1169,269,22,IN,457,2024-02-15,
1170,303,7,OUT,208,2023-08-09,7088
1171,41,10,OUT,351,2024-02-17,15646
1172,78,35,IN,345,2023-06-14,
1173,49,5,OUT,208,2024-11-30,13403
1174,22,30,OUT,227,2024-04-11,7527
1175,165,29,IN,433,2024-10-29,
1176,155,14,IN,298,2024-08-24,
1177,271,8,IN,172,2023-11-20,
1178,302,35,OUT,237,2023-10-29,7572
1179,284,10,IN,379,2024-09-06,
1180,139,18,IN,47,2024-11-28,
1181,194,18,IN,89,2024-11-03,
1182,9,26,IN,492,2023-11-27,
1183,249,3,OUT,461,2023-03-11,3203
1184,260,12,IN,216,2023-03-21,
1185,317,9,OUT,184,2023-06-03,1500
1186,206,33,OUT,421,2024-12-29,12418
1187,182,2,IN,479,2024-09-19,
1188,290,21,OUT,76,2023-02-06,3215
1189,1,17,IN,385,2024-02-20,
1190,53,25,OUT,207,2023-06-03,628
1191,215,18,OUT,309,2024-07-24,22746
1192,266,33,OUT,388,2024-03-13,13176
1193,79,32,IN,153,2023-09-08,
1194,225,31,OUT,61,2024-06-26,16319
1195,228,21,IN,143,2024-04-15,
1196,172,23,OUT,54,2023-03-24,24261
1197,259,29,OUT,389,2024-04-04,17193
1198,7,25,IN,399,2023-04-11,
1199,222,13,IN,449,2023-12-24,
1200,80,12,IN,237,2023-02-17,
1201,87,10,OUT,164,2023-07-16,27179
1202,4,6,OUT,186,2023-11-07,28777
1203,137,14,IN,8,2023-08-06,
1204,49,4,IN,206,2024-05-22,
1205,28,35,OUT,243,2024-11-26,12808
1206,217,17,OUT,253,2024-10-06,5688
1207,223,6,OUT,329,2024-05-09,23283
1208,40,8,IN,274,2024-11-26,
1209,135,25,IN,487,2023-12-25,
1210,286,30,OUT,389,2023-11-28,21789
1211,247,34,IN,0,2023-02-15,
1212,155,21,IN,26,2024-11-05,
1213,208,31,IN,419,2024-10-30,
1214,84,19,OUT,302,2024-07-26,24602
1215,156,32,OUT,112,2024-03-14,23416
1216,2,24,IN,322,2024-08-20,
1217,131,22,OUT,152,2023-09-22,1959
1218,324,33,OUT,139,2023-09-15,19923
1219,273,8,IN,378,2023-01-04,
1220,53,30,OUT,492,2023-11-12,9950
1221,276,7,OUT,426,2023-11-28,6554
1222,204,17,OUT,321,2024-05-09,18115
1223,156,1,OUT,368,2023-04-13,2235
1224,356,4,IN,147,2024-01-08,
1225,6,32,IN,290,2024-08-14,
1226,30,5,IN,288,2023-05-31,
1227,238,9,IN,125,2023-01-14,
1228,243,34,OUT,35,2023-01-29,17030
1229,95,3,IN,164,2023-07-02,
1230,350,34,OUT,234,2023-03-05,5813
1231,349,3,OUT,330,2024-10-07,12956
1232,252,13,OUT,3,2024-09-20,3917
1233,341,7,OUT,205,2024-07-01,25499
1234,183,1,IN,117,2023-01-11,
1235,181,8,OUT,429,2023-03-04,23154
1236,246,27,OUT,50,2024-06-10,17663
1237,297,13,OUT,481,2023-01-31,6687
1238,238,6,IN,402,2024-06-04,
1239,302,11,OUT,301,2024-09-05,11056
1240,244,17,IN,498,2024-08-22,
1241,99,17,IN,90,2023-08-26,
1242,283,16,IN,212,2023-10-29,
1243,289,7,IN,28,2024-07-29,
1244,135,12,OUT,363,2024-10-23,7934
1245,8888,888,OUT,0,2024-02-02,888888
1246,182,18,OUT,201,2023-08-15,4858
1247,317,2,IN,447,2023-09-01,
1248,236,12,IN,480,2024-07-13,
1249,107,26,OUT,445,2023-06-19,2121
1250,172,16,OUT,414,2023-08-27,13004
1251,30,29,OUT,367,2024-09-23,8255
1252,198,14,OUT,124,2024-12-23,8706
1253,331,29,OUT,189,2023-05-02,7940
1254,346,28,IN,120,2024-02-13,
1255,296,21,IN,357,2023-01-01,
1256,198,16,IN,319,2024-01-05,
1257,180,27,IN,129,2023-06-04,
1258,256,31,OUT,437,2024-09-27,3274
1259,336,27,IN,66,2023-04-18,
1260,52,34,OUT,265,2023-05-20,26567
1261,332,28,IN,365,2023-02-26,
1262,54,14,IN,405,2023-09-15,
1263,203,24,OUT,313,2023-08-04,1762
1264,181,19,OUT,126,2024-01-01,27221
1265,8,24,OUT,249,2023-11-26,22229
1266,263,4,IN,173,2023-09-25,
1267,299,8,IN,169,2023-09-14,
1268,283,7,IN,40,2023-06-20,
1269,272,9,OUT,76,2024-12-08,20332
1270,181,15,OUT,196,2023-06-13,9458
1271,65,13,OUT,376,2023-08-30,13438
1272,258,1,OUT,298,2024-01-27,9748
1273,267,29,IN,469,2024-10-20,
1274,238,7,OUT,469,2024-11-23,9629
1275,49,15,OUT,137,2023-02-23,3666
1276,187,15,OUT,316,2024-05-23,13200
1277,231,24,OUT,490,2023-06-12,4893
1278,211,9,OUT,342,2023-06-24,24659
1279,266,35,OUT,118,2024-05-14,24472
1280,85,9,OUT,489,2024-03-25,26867
1281,177,12,OUT,299,2024-06-10,17849
1282,74,27,IN,498,2024-05-10,
1283,331,27,OUT,154,2023-08-21,17510
1284,82,31,IN,172,2024-09-13,
1285,109,18,IN,374,2023-07-29,
1286,6,21,OUT,69,2023-03-29,19432
1287,354,26,IN,102,2024-08-25,
1288,266,6,OUT,498,2023-12-27,4389
1289,261,13,OUT,132,2024-11-24,21423
1290,298,10,OUT,16,2023-08-14,18253
1291,360,14,IN,386,2023-09-21,
1292,356,32,OUT,64,2023-12-14,17399
1293,257,33,IN,55,2024-02-15,
1294,338,3,IN,390,2024-11-04,
1295,116,25,OUT,350,2023-10-13,17383
1296,89,17,IN,348,2024-03-14,
1297,72,10,OUT,327,2023-07-17,26450
1298,153,15,IN,366,2023-11-27,
1299,165,19,OUT,81,2023-02-16,18133
1300,232,31,IN,337,2023-05-13,
1301,8888,888,IN,0,2024-03-02,
1302,10,16,OUT,4,2024-07-03,11512
1303,107,14,IN,113,2024-09-21,
1304,186,28,OUT,140,2023-12-28,8974
1305,69,30,OUT,126,2023-09-09,23132
1306,173,33,IN,240,2024-03-18,
1307,348,18,IN,190,2023-08-26,
1308,245,29,OUT,97,2023-02-27,29697
1309,152,9,IN,162,2023-06-24,
1310,259,8,OUT,204,2024-05-25,17126
1311,148,4,OUT,371,2023-01-11,23019
1312,309,30,OUT,85,2023-07-14,17399
1313,298,34,OUT,65,2023-08-18,14196
1314,355,7,OUT,106,2024-09-05,18609
1315,24,34,OUT,187,2024-12-12,16731
1316,252,11,OUT,314,2023-12-23,10171
1317,269,19,IN,16,2023-11-22,
1318,113,15,OUT,244,2024-12-03,26987
1319,202,22,IN,148,2023-10-06,
1320,170,24,IN,182,2024-08-28,
1321,93,20,IN,171,2023-05-05,
1322,354,13,OUT,362,2024-02-15,789
1323,325,5,OUT,44,2023-02-27,10928
1324,289,26,OUT,388,2023-05-11,19195
1325,149,27,OUT,217,2023-12-29,19237
1326,205,22,OUT,175,2023-12-21,27410
1327,146,16,OUT,444,2023-04-27,14704
1328,131,24,IN,314,2024-08-05,
1329,1,1,OUT,48,2024-07-10,5203
1330,46,4,OUT,419,2024-07-30,20073
1331,17,35,OUT,432,2023-08-10,1058
1332,226,8,IN,177,2023-12-23,
1333,284,27,IN,6,2024-09-21,
1334,47,19,OUT,253,2023-06-24,29612
1335,156,2,OUT,68,2023-08-17,14612
