order_item_id,order_id,product_id,quantity,unit_price_inr,discount_amount_inr,line_total_inr
609,6727,254,3,5138.01,1357.3,14056.73
610,24554,260,2,12480.1,2649.16,22311.04
611,14599,260,1,6293.78,520.19,5773.59
612,9598,301,6,10533.67,10328.33,52873.69
613,25750,230,8,13889.97,25317.83,85801.93
614,1213,231,5,14021.89,784.5,69324.95
615,2759,96,8,2987.9,5652.06,18251.14
616,7534,157,6,7983.17,10570.02,37329.0
617,10248,111,9,13759.56,33331.11,90504.93
618,5591,210,5,8504.26,8453.74,34067.56
619,28797,43,6,12392.32,5275.41,69078.51
620,26551,276,10,7734.33,15552.13,61791.17
622,24998,121,6,2259.08,842.29,12712.19
623,5588,354,2,6258.61,1784.6,10732.62
624,17130,162,4,2473.36,106.03,9787.41
625,29465,174,4,5568.68,6600.4,15674.32
626,14753,58,9,11789.06,29368.95,76732.59
627,4503,296,7,9250.82,0.0,61208.58
628,19835,321,1,6253.34,364.66,5888.68
629,2630,158,1,8626.51,2130.35,6496.16
630,26429,160,2,1912.27,337.01,3487.53
631,1084,79,9,1333.91,815.06,11190.13
632,4068,215,2,861.13,37.02,1685.24
633,17772,329,9,2091.45,246.81,18576.24
634,22426,265,2,3264.18,1124.2,5404.16
635,3308,321,2,14550.25,5729.02,23371.48
636,29399,263,2,12335.35,6492.77,18177.93
637,20194,60,8,9174.26,2359.89,71034.19
638,404,108,2,9832.33,1019.71,18644.95
639,28314,314,9,14932.29,27012.28,107378.33
640,14542,339,8,10918.93,12805.46,74545.98
641,5597,29,9,7394.55,12456.69,54094.26
642,19129,284,7,2042.02,953.39,13340.75
643,16435,309,8,6324.12,7288.96,43304.0
644,29062,115,6,14682.74,8476.07,79620.37
645,6130,303,3,6764.28,0.0,15430.7
646,28588,128,1,6562.93,1677.33,4885.6
647,557,334,9,11855.6,14292.1,92408.3
648,18581,179,1,4141.4,642.97,3498.43
649,28302,54,7,8522.16,16379.12,43276.0
650,14544,155,9,12249.87,4513.17,105735.66
651,23119,288,9,6329.88,13948.26,43020.66
652,16606,48,10,9743.31,10437.49,86995.61
653,22289,298,7,12829.18,16496.75,73307.51
654,1719,202,8,12962.19,23988.57,79708.95
655,544,244,5,3274.41,1349.52,15022.53
656,5655,53,4,952.82,665.68,3145.6
657,10786,122,6,13423.5,22500.02,58040.98
658,1672,49,10,9061.98,24803.74,65816.06
659,14583,170,10,860.66,829.93,7776.67
660,12483,344,10,2110.75,623.37,20484.13
661,13756,17,8,4608.54,8775.03,28093.29
662,15782,50,6,10305.08,2958.15,58872.33
663,20518,230,2,6327.03,442.52,12211.54
664,29899,173,5,9518.72,6356.81,41236.79
665,3748,294,5,9475.41,8620.78,38756.27
666,1819,300,6,11371.76,20241.48,47989.08
667,27791,44,2,2525.05,885.92,4164.18
668,5627,250,7,11729.88,4828.43,77280.73
669,8366,215,2,5966.14,708.08,11224.2
670,21154,71,5,10703.66,4040.97,49477.33
671,7601,272,5,5659.44,2476.55,25820.65
672,22683,304,2,11809.99,2839.04,20780.94
673,27847,297,7,10591.32,13976.29,60162.95
674,28449,2,7,6623.46,5639.11,40725.11
675,14143,311,4,2870.37,3008.2,8473.28
676,25352,254,3,2749.82,1929.17,6320.29
677,16769,325,10,7345.87,16106.27,57352.43
678,1556,65,8,10655.07,21100.05,64140.51
679,20164,61,9,11403.21,13434.22,89194.67
680,19683,314,10,2540.2,139.78,25262.22
681,11777,76,3,11557.43,7601.92,27070.37
682,2491,12,3,10945.37,1661.43,31174.68
683,28579,136,5,12360.98,8645.5,53159.4
684,13705,10,9,4076.87,9951.38,26740.45
685,26171,61,9,4049.69,2514.33,33932.88
686,22086,112,1,12124.98,3525.92,8599.06
687,2362,274,8,4089.12,0.0,31890.36
688,28184,114,10,6091.5,5513.5,55401.5
689,262,218,4,3941.07,0.0,13972.33
690,29006,168,4,2424.19,1724.15,7972.61
691,5242,315,9,9820.3,24395.73,63986.97
692,7607,356,9,7477.55,0.0,53234.26
693,29451,327,5,1728.2,2381.86,6259.14
694,7609,251,8,3756.9,276.91,29778.29
695,11366,185,7,1822.81,1499.72,11259.95
696,15212,59,6,3598.89,6089.58,15503.76
697,6138,293,3,7876.77,4995.23,18635.08
698,28818,130,1,13547.04,3331.09,10215.95
699,4151,161,10,13163.02,0.0,114234.86
700,7542,156,9,14602.04,32383.1,99035.26
701,24931,228,8,3117.97,4554.26,20389.5
702,29122,127,9,1079.59,2437.94,7278.37
703,6508,187,2,9534.61,4272.0,14797.22
704,27234,346,6,12521.65,18914.85,56215.05
705,6126,297,3,7104.05,2592.03,18720.12
706,24101,41,8,10616.57,3713.9,81218.66
707,2257,112,4,14572.62,6637.03,51653.45
709,26876,9,3,1778.89,678.76,4657.91
710,8930,208,7,10027.76,1576.47,68617.85
711,3897,131,2,1099.74,628.47,1571.01
712,2412,198,4,12081.49,6390.58,41935.38
713,8285,261,1,6739.2,1891.36,4847.84
714,8928,203,6,585.7,0.0,3430.1
715,9230,10,8,10534.82,2133.84,82144.72
716,24511,208,1,2869.02,335.12,2533.9
717,9114,15,1,12921.67,1237.77,11683.9
718,9681,202,2,13975.95,5176.22,22775.68
719,275,182,1,12861.06,2222.23,10638.83
720,16696,62,8,3322.68,4067.47,22513.97
721,1219,221,3,7558.88,3635.04,19041.6
722,25156,172,4,10579.4,2659.51,39658.09
723,15236,313,5,13642.91,10767.74,57446.81
724,12401,65,5,13028.56,15844.95,49297.85
725,632,229,2,1425.08,138.62,2711.54
726,7289,308,9,4252.03,9607.38,28660.89
727,11421,220,3,13820.37,2184.52,39276.59
728,15222,83,10,5107.44,3200.47,47873.93
729,25444,51,5,7791.18,11278.44,27677.46
730,15802,198,1,7840.02,1300.7,6539.32
731,27328,219,3,11521.14,6289.83,28273.59
732,11944,191,4,12016.53,858.6,47207.52
733,24692,182,2,4854.87,229.15,9480.59
734,1085,18,8,3947.87,2465.25,29117.71
735,27102,12,10,6827.15,1211.1,67060.4
736,4924,255,5,4876.41,1891.93,22490.12
737,10656,291,9,7312.59,13182.28,52631.03
738,23789,230,3,14448.62,2773.33,40572.53
739,5486,247,3,1411.36,1110.16,3123.92
740,20281,165,8,5902.44,7674.03,39545.49
741,1850,349,6,13530.29,7275.47,73906.27
742,23020,216,10,11810.28,15475.32,102627.48
743,24589,246,10,9185.95,9691.68,82167.82
744,7494,288,6,1075.5,1159.69,5293.31
745,10168,238,3,9533.27,1604.44,26995.37
746,19968,166,9,4474.05,2211.45,38055.0
747,28060,308,10,8328.76,18980.09,64307.51
748,11123,220,4,12037.92,11379.15,36772.53
749,3776,357,9,2659.02,2611.64,21319.54
750,4618,163,4,11410.41,9051.32,36590.32
751,3215,219,5,3174.41,3818.87,12053.18
752,22158,308,8,10341.71,8510.11,74223.57
753,29426,286,3,12908.45,10312.12,28413.23
754,8978,168,5,2152.69,888.54,9874.91
755,10073,113,6,2296.53,381.38,13397.8
756,25151,169,5,3465.82,4952.01,12377.09
757,27766,262,9,4797.17,12477.35,30697.18
758,22445,32,8,727.95,487.69,5335.91
759,6237,265,1,4938.46,798.69,4139.77
760,29580,156,2,11648.62,2283.08,21014.16
761,29820,138,9,3759.61,6178.64,27657.85
762,12878,144,3,13538.8,0.0,36085.37
763,22397,208,10,14488.56,21526.19,123359.41
764,51,239,9,9483.11,24269.86,61078.13
765,5573,358,4,10279.7,6576.11,34542.69
766,13222,232,10,3735.4,6987.09,30366.91
767,27891,312,1,1802.78,344.24,1458.54
768,11824,318,7,12720.9,15978.18,73068.12
769,5439,311,4,2420.85,647.15,9036.25
770,21057,306,8,12452.83,20378.75,79243.89
771,5068,109,4,14933.37,782.22,58951.26
772,18786,232,3,4181.2,3480.52,9063.08
773,24656,234,9,4645.65,4903.65,36907.2
774,14531,121,4,8415.5,3929.92,29732.08
775,20148,119,7,1178.87,2411.73,5840.36
776,19604,40,5,12802.79,19008.22,45005.73
777,3476,119,1,5425.48,485.99,4939.49
778,463,162,6,14319.61,24558.99,61358.67
779,10291,97,5,8304.87,10730.64,30793.71
780,19528,250,3,4363.3,1193.14,11896.76
781,21576,140,6,11922.69,12892.89,58643.25
782,7517,267,7,2484.82,148.36,17245.38
783,18999,231,7,12559.81,23069.35,64849.32
784,13630,138,6,1258.08,805.37,6743.11
785,18511,223,10,11802.12,15205.08,102816.12
786,20713,300,7,8118.86,1484.44,55347.58
787,16138,94,10,13586.5,4961.03,130903.97
788,17845,156,10,11126.14,3930.65,107330.75
789,7739,144,7,1398.54,82.87,9706.91
790,19995,85,2,13319.97,5335.07,21304.87
791,23433,310,1,6196.14,373.41,5822.73
792,16344,197,6,13091.7,11129.16,67421.04
793,2413,273,4,14295.1,9797.88,47382.52
794,8671,57,2,11428.16,1394.17,21462.15
795,19011,44,7,14231.22,6896.95,92721.59
796,27877,255,1,2928.87,630.21,2298.66
797,9245,170,1,3897.01,61.19,3835.82
798,9215,205,1,1320.2,297.02,1023.18
799,21707,292,9,7623.49,18522.26,50089.15
800,4659,154,10,6447.22,7420.68,57051.52
801,4343,36,6,7068.56,9298.59,33112.77
802,29039,318,1,2850.64,793.71,2056.93
803,12293,167,5,4951.64,5418.35,19339.85
804,3604,59,1,7778.89,1671.59,6107.3
805,11640,43,7,11041.32,17760.37,59528.87
806,14849,244,8,10595.56,21354.93,63409.55
807,26025,23,10,1475.51,359.37,14395.73
808,9542,100,2,8701.23,1436.48,15965.98
809,11250,145,1,8734.17,2251.81,6482.36
810,12668,295,10,4660.27,4159.51,42443.19
811,15910,51,6,11455.53,890.67,67842.51
812,16982,247,6,1622.76,2743.01,6993.55
813,12618,346,9,14320.66,36296.32,92589.62
814,18722,262,3,25.6,18.15,58.65
815,4718,320,1,8459.97,392.93,8067.04
816,18318,176,7,9406.19,7620.9,58222.43
817,855,17,9,10788.05,15626.94,81465.51
818,14906,190,1,14486.53,1239.35,13247.18
819,990,267,10,668.11,1447.26,5233.84
820,20723,74,8,10223.7,15449.24,66340.36
821,26402,172,9,13396.44,6362.68,114205.28
822,28730,339,1,3947.59,86.73,3860.86
823,20322,232,1,11351.11,873.25,10477.86
824,4590,78,1,3023.29,326.12,2697.17
825,22326,209,1,4411.69,9.19,4402.5
826,12225,228,6,12964.02,22772.57,55011.55
827,26522,191,6,12189.63,11878.74,61259.04
828,28290,225,10,3285.32,3232.74,29620.46
829,11702,58,7,4429.0,1553.52,29449.48
830,1119,330,4,14926.18,1395.5,58309.22
831,8789,88,3,2332.38,792.52,6204.62
832,27400,172,9,11033.16,14353.96,84944.48
833,27153,299,10,14704.09,4902.36,644039.7
834,6137,305,1,14461.46,1937.36,12524.1
835,18398,327,3,574.58,138.09,1585.65
836,6372,311,8,994.88,1620.43,6338.61
837,23622,357,7,8034.62,814.8,55427.54
838,8637,240,3,294.59,155.37,728.4
839,25827,30,9,10929.28,12377.28,85986.24
840,23512,98,9,2907.61,2031.73,24136.76
841,16976,59,6,5794.11,9250.75,25513.91
842,3595,181,10,10215.65,24512.48,77644.02
844,21159,185,8,6587.69,5362.95,47338.57
845,5764,274,3,828.92,628.31,1858.45
846,21563,173,7,6262.49,4779.76,39057.67
847,24396,326,6,11294.32,14192.9,53573.02
848,10204,100,1,3313.84,235.79,3078.05
849,4089,209,8,1737.62,2389.47,11511.49
850,23167,134,10,11288.34,8109.34,104774.06
851,27436,196,9,521.53,836.81,3856.96
852,10424,359,1,5156.76,830.66,4326.1
853,13108,3,6,10170.77,3203.42,57821.2
854,15494,114,7,14137.95,27286.03,71679.62
855,14768,256,5,4064.8,1856.16,18467.84
856,20653,119,8,872.3,1537.38,5441.02
857,24845,171,2,5426.82,2084.02,8769.62
858,6709,130,7,2660.83,2334.87,16290.94
859,24138,217,4,3220.25,1813.51,11067.49
860,20872,188,5,10195.49,10090.93,40886.52
861,19684,6,5,11420.64,14469.12,42634.08
862,11761,59,9,3820.14,2404.46,31976.8
863,6174,115,6,3362.88,1487.98,18689.3
864,25760,254,6,9670.6,6082.72,51940.88
865,27201,79,9,10312.91,27086.32,65729.87
866,24245,116,4,7089.33,7947.88,20409.44
867,21939,40,3,3585.33,1136.18,44408.95
868,28429,260,1,4203.63,388.85,3814.78
869,26126,110,7,5948.86,628.46,41013.56
870,5566,72,3,10409.62,7737.77,23491.09
871,1696,79,2,1503.9,683.66,2324.14
872,15721,319,7,11189.41,13943.36,64382.51
873,29334,247,3,13692.83,3360.59,37717.9
874,19775,280,9,5293.6,11597.42,36044.98
875,29400,75,10,5270.52,15201.34,37503.86
876,9884,203,5,5642.67,2255.34,25958.01
877,15977,3,3,7819.82,1692.0,21767.46
878,4076,185,8,14809.36,2304.21,116170.67
879,8351,232,8,14948.97,29000.46,90591.3
880,12133,90,10,12821.14,11712.03,116499.37
881,29774,355,2,7264.33,3398.9,11129.76
882,23512,128,2,11614.37,6930.92,16297.82
883,21244,241,7,3310.23,4457.03,18714.58
884,8828,21,7,8878.88,14082.02,48070.14
885,21549,346,8,8440.23,9075.62,58446.22
886,3477,288,3,13861.76,9077.4,32507.88
887,25708,51,4,13684.53,7900.77,46837.35
888,9019,113,8,4151.19,5107.08,28102.44
889,24361,133,10,4627.98,11099.75,35180.05
890,17861,318,5,1541.7,706.83,7001.67
891,15454,247,4,9642.22,0.0,32788.72
892,23284,299,1,12097.72,1413.75,10683.97
893,17808,55,6,12357.81,20551.11,53595.75
894,19141,13,6,3676.55,797.09,21262.21
895,895,228,6,13960.67,14103.24,69660.78
896,13497,53,5,13554.39,10571.98,57199.97
897,7282,162,5,3584.8,5269.32,12654.68
898,14100,222,4,14037.4,4009.83,52139.77
899,18951,270,1,10758.0,1230.04,9527.96
900,7129,96,10,11064.65,30172.54,80473.96
901,2620,241,1,5398.32,1614.47,3783.85
902,2432,115,4,458.15,470.97,1361.63
903,7479,88,6,11556.64,0.0,50892.29
904,9796,151,8,2853.43,6533.1,16294.34
905,28620,241,7,13578.0,20009.98,75036.02
906,10553,332,1,7090.93,1694.71,5396.22
907,22399,219,4,2635.55,701.5,9840.7
908,23126,95,4,8163.58,6418.88,26235.44
909,19011,219,9,1478.03,700.53,12601.74
910,25174,330,7,13418.62,7877.26,86053.08
911,18912,281,1,2757.23,522.46,2234.77
912,16833,198,4,11683.36,5566.99,41166.45
913,7252,165,4,10745.66,2173.21,40809.43
914,21289,21,3,8553.36,2565.76,99620.06
915,14299,262,3,6216.71,224.93,18425.2
916,1223,64,3,14705.58,3414.22,40702.52
917,9859,227,4,4362.73,2987.14,14463.78
918,24672,213,5,11632.31,12903.06,45258.49
919,3026,130,7,8553.35,4211.18,55662.27
920,20231,12,9,12898.4,27198.34,88887.26
921,2302,208,4,810.22,206.05,3034.83
922,11128,41,6,13267.53,22638.0,56967.18
923,3160,148,3,9054.42,716.72,26446.54
924,16721,159,9,13883.34,33654.4,91295.66
926,6289,235,9,8539.99,13394.72,63465.19
927,6874,173,5,10605.07,9514.06,43511.29
928,20372,219,4,2137.52,1224.84,7325.24
929,3161,93,3,9743.3,621.79,28608.11
930,8153,262,5,3624.85,3748.25,14376.0
931,20328,313,1,8063.92,142.1,7921.82
932,3408,32,6,8258.09,10727.66,38820.88
933,28439,312,8,1067.82,158.42,8384.14
934,16170,265,6,9838.39,16953.19,42077.15
935,21503,36,1,1193.43,352.93,840.5
936,3591,196,4,13952.25,5077.24,50731.76
937,13698,307,5,13004.09,17887.83,47132.62
938,1798,262,1,10114.2,404.63,9709.57
939,17842,20,9,7160.88,0.0,45742.41
940,8581,343,5,10325.22,13373.78,38252.32
941,2778,265,9,2689.94,516.38,23693.08
942,12686,309,9,6947.71,842.94,61686.45
943,14636,291,5,3987.07,1379.68,18555.67
944,4919,50,5,11531.89,355.06,57304.39
945,25042,77,3,11918.9,4344.39,31412.31
946,1833,95,3,5759.8,3100.14,14179.26
947,24383,131,4,2350.41,777.24,8624.4
948,5716,326,4,10829.45,3215.86,40101.94
949,9904,91,6,5762.24,7645.29,26928.15
950,12819,147,6,3411.52,2072.72,18396.4
951,12599,56,6,13941.1,7724.47,75922.13
952,6972,40,4,278.96,111.52,1004.32
953,19146,320,5,11585.89,6188.62,51740.83
954,12428,261,2,596.54,123.27,1069.81
955,18228,78,2,6094.8,865.63,11323.97
956,21828,229,1,7151.26,385.34,6765.92
957,17955,350,2,14021.19,7894.53,20147.85
958,2575,137,10,462.25,215.77,4406.73
959,11224,121,7,14561.61,0.0,100991.02
960,19536,48,3,7346.37,67.57,21971.54
961,5508,343,8,1590.22,1238.13,11483.63
962,509,263,1,11843.33,3449.64,8393.69
963,17126,314,3,6781.94,4913.62,15432.2
964,23305,347,5,11940.78,17785.91,41917.99
965,24335,278,2,8832.98,4043.41,13622.55
966,18541,223,3,4868.75,3383.47,11222.78
967,22817,331,8,5355.39,9280.04,33563.08
969,6381,351,1,2829.83,678.41,2151.42
970,17533,316,5,8484.38,4723.98,37697.92
971,26327,16,5,13673.77,14457.78,53911.07
972,16416,85,7,8207.45,8074.27,49377.88
973,17828,17,3,1936.18,1361.06,4447.48
974,589,167,6,1528.2,1266.63,7902.57
975,4236,18,10,8523.68,12939.4,72297.4
976,5331,72,2,13239.19,3230.95,23247.43
977,8036,296,9,4515.95,2007.17,38636.38
978,772,80,2,11262.12,1822.83,20701.41
979,8614,211,2,1250.95,264.7,2237.2
980,22803,281,9,13013.18,10555.75,106562.87
981,5877,217,1,14031.95,3852.9,10179.05
982,4311,331,7,14104.51,13692.61,85038.96
983,6639,152,9,5868.22,5151.03,47662.95
984,5966,126,10,12547.16,13893.44,111578.16
985,22300,343,5,9502.14,4230.18,43280.52
986,1100,335,5,1881.51,19.62,9387.93
987,4083,96,8,665.38,1325.05,3997.99
988,20012,271,5,1672.13,909.64,7451.01
989,11016,184,7,183.79,255.74,1030.79
990,3531,201,3,8756.19,1714.61,24553.96
991,15884,133,6,1784.89,2092.98,8616.36
992,28148,223,9,7170.59,2334.29,62201.02
993,18514,175,5,10779.71,10823.82,43074.73
994,19645,231,6,12470.21,21206.02,53615.24
995,6893,110,1,1975.65,363.98,1611.67
996,22093,234,4,8864.22,9168.2,26288.68
997,19354,181,3,4406.2,3839.15,9379.45
998,20238,358,2,7732.46,4421.51,11043.41
999,18430,315,3,242.61,1.95,725.88
1000,25690,54,8,12046.38,7370.08,89000.96
1001,26677,360,5,3096.56,2412.17,13070.63
1002,27909,36,5,334.68,108.57,1564.83
1003,6475,267,4,5333.79,5528.14,15807.02
1004,15528,317,10,3492.75,5375.33,29552.17
1005,28336,311,4,13576.63,14598.72,39707.8
1006,22759,166,4,11385.28,12835.82,32705.3
1007,18837,136,6,2475.24,1980.63,12870.81
1008,27336,27,8,14115.01,33483.99,79436.09
1009,26829,344,10,11288.59,7984.94,104900.96
1010,24162,56,2,11533.98,71.08,22996.88
1011,5929,51,2,8456.04,0.0,13685.05
1012,10043,47,9,13234.02,15191.66,103914.52
1013,15822,238,2,7272.13,469.8,14074.46
1014,10291,157,8,543.39,547.83,3799.29
1015,23324,99,8,10209.47,19482.62,62193.14
1016,9064,40,2,14379.13,8357.47,20400.79
1017,29561,250,2,8061.18,1191.41,14930.95
1018,3279,167,8,6097.09,11280.14,37496.58
1019,29644,352,6,14739.5,14561.89,73875.11
1020,6248,17,6,4679.67,0.0,22386.9
1021,26649,182,2,12733.41,7514.17,17952.65
1022,2048,189,7,2788.1,5345.75,14170.95
1023,1321,120,5,828.96,707.02,3437.78
1024,4347,101,2,3219.39,421.75,6017.03
1025,8932,46,4,12127.75,6761.04,41749.96
1026,7005,122,1,3848.21,579.82,3268.39
1027,20337,286,3,10185.02,8592.89,21962.17
1028,8813,327,1,5895.17,425.28,5469.89
1029,1375,197,4,7591.45,574.98,29790.82
1030,21892,143,8,238.43,24.45,1882.99
1031,20439,301,1,12458.47,0.0,11981.1
1032,12355,137,10,12773.3,12330.23,115402.77
1033,13485,95,9,737.67,693.68,5945.35
1034,18130,96,2,7178.53,1043.9,13313.16
1035,1303,132,3,14333.98,2592.12,40409.82
1036,15680,184,2,13308.72,1363.09,25254.35
1037,8333,32,7,2805.77,5639.64,14000.75
1038,21399,86,7,1094.85,810.08,6853.87
1039,29316,173,4,5263.81,2274.51,18780.73
1040,1025,76,3,14660.05,7725.61,36254.54
1041,310,137,4,2814.55,3227.69,8030.51
1042,22135,53,8,4055.71,0.0,28370.13
1043,12504,329,5,1676.08,1326.67,7053.73
1044,1377,201,8,1851.2,2038.31,12771.29
1045,13032,136,9,1658.42,63.05,14862.73
1046,13857,165,10,12973.42,29388.55,100345.65
1047,14889,236,9,4167.5,1839.72,35667.78
1048,2627,111,8,13414.38,19838.02,87477.02
1049,25239,40,2,13767.81,1889.88,25645.74
1050,14204,56,8,1913.32,3864.8,11441.76
1051,24464,324,4,12171.38,11877.38,36808.14
1052,14408,77,8,12574.45,9748.63,90846.97
1053,11005,280,5,14959.03,7527.18,67267.97
1054,13950,313,10,326.13,792.11,2469.19
1055,19908,112,6,10628.63,9343.76,54428.02
1056,1895,237,3,5269.15,772.4,15035.05
1057,9886,171,8,14572.66,12656.52,103924.76
1058,26314,94,1,6713.17,461.5,6251.67
1059,21374,48,4,1208.88,856.36,3979.16
1060,23960,59,5,3126.17,1214.76,14416.09
1061,17308,35,6,2725.89,2407.28,13948.06
1062,25315,109,8,11378.01,5207.44,85816.64
1063,10772,21,7,6442.53,647.2,44450.51
1064,14668,235,8,9577.16,21691.53,54925.75
1065,12985,148,7,4199.81,4480.69,24917.98
1066,27487,311,4,12246.52,7713.07,41273.01
1067,13587,237,3,8119.53,4768.37,19590.22
1068,27501,318,7,4089.44,5127.12,23498.96
1069,17136,20,7,12215.91,29.25,85482.12
1070,25629,13,10,3046.2,7735.36,22726.64
1071,17089,66,7,2877.72,1780.86,18363.18
1072,29964,344,3,556.16,0.0,1656.56
1073,3574,82,2,14995.33,7415.43,22575.23
1074,5395,143,3,10369.91,3930.94,27178.79
1075,24185,46,7,10997.04,7347.19,69632.09
1076,7053,232,1,4714.14,826.11,3888.03
1077,4078,86,6,7586.9,10573.16,34948.24
1078,7458,170,5,13186.68,4097.68,61835.72
1079,2321,300,8,12716.99,1050.06,100685.86
1080,28289,313,7,2697.35,1487.59,17393.86
1081,4562,45,5,60.46,52.16,250.14
1082,26310,253,7,13734.33,18689.16,77451.15
1083,9705,22,7,13411.21,6724.19,87154.28
1084,16729,23,2,9144.86,0.0,12994.25
1085,1997,108,2,7504.05,0.0,13226.93
1086,25453,265,7,7271.32,4134.5,46764.74
1087,2898,335,9,14208.44,3091.42,124784.54
1088,24311,118,1,7196.76,359.21,6837.55
1089,20980,77,10,9249.27,18027.27,74465.43
1090,25529,187,10,10041.51,13037.05,87378.05
1091,11525,192,2,9627.53,3755.17,15499.89
1092,12154,116,6,6247.11,3374.87,34107.79
1093,7056,161,4,8179.71,8469.71,24249.13
1094,6118,253,4,7437.88,8140.25,21611.27
1095,7286,115,5,1531.11,883.57,6771.98
1096,4931,200,2,8016.89,4221.35,11812.43
1097,6723,82,2,8936.95,0.0,17231.08
1098,14507,110,3,9000.1,3594.32,23405.98
1099,21229,24,9,4010.22,9127.82,26964.16
1100,12525,321,1,5148.18,0.0,4801.39
1101,7495,344,2,13244.32,6297.97,20190.67
1102,10269,92,7,8840.85,7331.87,54554.08
1103,25908,158,3,1357.67,285.87,3787.14
1104,22448,264,9,12247.22,25809.53,84415.45
1105,9775,141,4,14852.4,15714.14,43695.46
1106,27646,219,1,10450.31,2318.91,8131.4
1107,23408,319,1,12528.16,2821.98,9706.18
1108,22278,332,4,6549.62,6273.45,19925.03
1109,2297,32,10,9673.28,7488.89,89243.91
1110,15391,159,10,9336.06,8102.51,85258.09
1111,10690,86,8,12474.97,17897.66,81902.1
1112,17222,135,10,13921.17,25459.99,113751.71
1113,29844,314,3,2369.41,225.33,6882.9
1114,14459,344,5,13942.14,10803.27,58907.43
1115,16861,38,6,2913.31,0.0,13478.9
1116,8859,12,8,7172.43,4081.83,53297.61
1117,29847,163,2,12786.16,1497.43,24074.89
1118,2322,313,9,11621.94,19382.82,85214.64
